Game_ID,Device_ID,Date_ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_Rating,Daily_Active_Users,Weekly_Active_Users,Monthly_Active_Users,Downloads,Device_Type,Year,Name,Genre,Age,Age_Group,Price_Category,Targated_Audience,
G158,DV002,DT020,2.95,0.6,1.97,0.04,5.55,3.484654761,14499,19867,32118,371635,PC,1999,Super Smash Bros.,Fighting,22,15-30,Premium,Teen,
G159,DV002,DT028,3.28,1.65,0.07,0.55,5.55,2.731625847,4389,8926,14052,433568,PC,2007,Assassin's Creed,,30,15-30,Premium,Teen,
G160,DV005,DT032,2.7,1.91,0.11,0.8,0,1.184449268,4264,6869,14861,748413,Mobile,2011,Batman: Arkham City,,20,15-30,Standard,Teen,
G161,DV003,DT030,2.99,1.92,0.1,0.51,5.51,4.023398445,12361,26526,58057,16663,Handheld,2009,Forza Motorsport 3,Racing,15,15-30,Standard,Matured(17+),
G162,DV002,DT029,0.47,0.57,4.13,0.34,5.5,1.826752723,4304,7693,46800,561527,PC,2008,Monster Hunter Freedom Unite,Role-Playing,20,15-30,Standard,Everyone,
G163,DV003,DT022,0,0,0.91,0.2,0,3.799812899,19595,26447,15666,747827,Handheld,2001,Super Mario Advance,Platform,27,15-30,Free,Matured(17+),
G164,DV001,DT022,0,1.64,0.99,0.23,5.47,2.099408023,19233,22900,39658,150638,Console,2001,Mario Kart: Super Circuit,Racing,53,46-60,Budget,Everyone,
G165,DV001,DT022,3.21,1.11,0.95,0.2,5.46,1.925511769,1230,25428,10326,790122,Console,2001,Super Mario World,Platform,24,15-30,Standard,Everyone,
G166,DV004,DT020,3.18,1.24,0.94,0.09,5.45,1.902779883,18215,23291,14131,45695,,1999,Pokemon Stadium,Strategy,,15-30,Budget,Matured(17+),
G167,DV003,DT029,2.72,1.87,0,0.84,5.43,3.658879875,17178,19576,24115,583309,Handheld,2008,Call of Duty: World at War,Shooter,41,31-45,Standard,Teen,
G168,DV005,DT022,2.07,2.29,0.24,0.82,5.42,2.462289633,1973,20047,11120,823241,Mobile,2001,Crash Bandicoot: The Wrath of Cortex,Platform,26,15-30,Premium,Everyone,
G169,DV003,DT035,1.97,2.51,0,0.94,5.42,2.41929595,4678,15149,25833,310455,Handheld,2014,Minecraft,Misc,22,15-30, ,Not Rated,
G170,DV004,DT030,1.74,1.24,1.87,0.52,0,3.234906117,11897,23105,35655,654147,,2009,Final Fantasy XIII,Role-Playing,,31-45,Standard,Not Rated,
G171,DV002,DT010,2.18,0.96,2,0.2,5.34,4.28381311,15721,8213,19212,28917,PC,1989,Dr. Mario,Puzzle,43,31-45,Budget,Everyone,
G172,DV005,DT020,3.02,1.12,1.01,0.16,5.31,3.072638086,11054,12720,46405,813399,Mobile,1999,Pokemon Pinball,Misc,0,15-30,Standard,Teen,
G173,DV005,DT033,3.13,1.71,0.03,0.44,5.3,1.685748777,4171,15293,39024,858541,Mobile,2012,Assassin's Creed III,Action,50,46-60,Standard,Teen,
G174,DV002,DT021,1.62,0,2.78,0.14,5.3,1.661342956,4032,14070,26591,430419,PC,2000,Final Fantasy IX,Role-Playing,38,31-45,Standard,,
G175,DV005,DT024,1.92,1.08,2.11,0.17,5.29,4.635038666,7099,12127,59615,772250,Mobile,2003,Final Fantasy X-2,Role-Playing,28,15-30,Standard,Everyone,
G176,DV003,DT020,3.33,0.79,1.09,0.06,5.27,2.655478175,1504,8992,55619,229387,Handheld,1999,Donkey Kong 64,Platform,20,15-30,Standard,Not Rated,
G177,DV003,DT030,3.1,1.56,0.08,0.51,5.27,3.654755229,3740,14354,36144,157109,Handheld,2009,Assassin's Creed II,Action,41,31-45,Budget,Everyone,
G178,DV002,DT028,1.22,2.48,1.03,0.52,5.26,1.328356077,2585,9477,11665,598991,PC,2007,Professor Layton and the Curious Village,Puzzle,,31-45,Budget,Matured(17+),
G179,DV003,DT018,2.3,2.46,0.2,0.28,5.24,4.127065955,14770,12783,55539,864844,Handheld,1997,Tomb Raider II,Action,25,15-30,Standard,Matured(17+),
G180,DV002,DT040,4.26,0.26,0.01,0.71,5.23,2.349097884,8632,6620,15188,491670,PC,,Madden NFL 2004,Sports,15,15-30,Premium,Everyone,
G181,DV001,DT025,0.65,0.75,3.61,0.2,5.21,3.380257637,6812,28586,58573,9521,Console,2004,Dragon Quest VIII: Journey of the Cursed King,Role-Playing,30,15-30,Standard,Teen,
G182,DV002,DT033,2.43,2.15,0,0.62,5.2,4.785323102,12999,11212,36892,303077,PC,2012,Diablo III,Role-Playing,29,15-30,Standard,Not Rated,
G183,DV006,DT024,2.93,0,0.83,0.2,5.2,2.781212698,19098,10356,55569,45820,UNKNOWN,2003,Super Mario Bros. 3,,0,15-30,Budget,Teen,
G184,DV005,DT033,2.32,1.3,1.27,0.31,5.19,3.615994543,7118,26125,57455,305746,Mobile,2012,New Super Mario Bros. U,Platform,26,15-30,Standard,Everyone,
G185,DV001,DT015,2.49,0.98,1.57,0.15,5.19,3.98447441,6551,10942,52225,797255,Console,1994,Super Mario Land 3: Wario Land,Platform,18,15-30,Standard,Everyone,
G186,DV003,DT033,1.08,3.48,0.03,0.58,5.18,3.957928288,6417,15983,24388,773965,Handheld,2012,FIFA Soccer 13,Action,19,15-30,Free,Everyone,
G187,DV003,DT028,1.9,1.83,0.95,0.49,5.17,3.726511606,16948,8855,23950,774445,Handheld,2007,The Legend of Zelda: Phantom Hourglass,Action,54,46-60,Budget,,
G188,DV001,DT016,2.1,0.74,2.2,0.11,5.15,2.521853542,17254,8728,25562,304991,Console,1995,Donkey Kong Country 2: Diddy's Kong Quest,,18,15-30,Standard,Everyone,
G189,DV004,DT034,0.96,2.02,1.89,0.28,5.15,4.468633813,12731,16598,57014,973397,,2013,Tomodachi Life,Simulation,22,15-30,Budget,Matured(17+),
G190,DV005,DT029,1.64,2.48,0.44,0.58,5.14,1.759590009,18321,28412,46413,510452,Mobile,2008,Mario & Sonic at the Olympic Games,Sports,30,15-30, ,Everyone,
G191,DV001,DT024,1.98,2.23,0.13,0.8,5.13,1.413212817,11151,28090,21687,205246,Console,2003,Medal of Honor: Rising Sun,Shooter,28,15-30,Budget,,
G192,DV005,DT013,2.71,0,1.7,0.11,5.13,2.323312701,5975,25670,55303,552847,Mobile,1992,Kirby's Dream Land,Platform,17,15-30,Budget,Matured(17+),
G193,DV005,DT031,3.59,1.11,0.05,0.38,5.13,4.341365302,4233,11693,29470,959454,Mobile,2010,Fable III,Role-Playing,22,15-30,Standard,,
G194,DV006,DT035,3.21,1.53,0.01,0.38,5.13,4.634807238,17148,21862,39509,517354,UNKNOWN,2014,Call of Duty: Advanced Warfare,Shooter,0,31-45,Premium,Teen,
G195,DV004,DT017,3.22,1.69,0,0.2,5.12,1.402927129,14491,16725,53292,961541,,1996,Microsoft Flight Simulator,Simulation,29,15-30,Premium,Everyone,
G196,DV003,DT027,3.81,0.63,0,0.68,5.12,4.105167534,1075,21957,21124,416167,Handheld,2006,Guitar Hero II,Misc,27,15-30,Premium,Not Rated,
G197,DV005,DT030,1.96,1.43,1.08,0.65,5.11,3.056811778,15827,25222,56112,807245,Mobile,2009,Resident Evil 5,Action,15,15-30,Free,,
G198,DV001,DT035,2.66,2.01,0,0.41,5.08,3.672616599,9068,9156,23910,401372,Console,2014,Grand Theft Auto V,Action,0,15-30, ,Teen,
G199,DV005,DT027,1.7,2.02,0.16,1.21,5.08,1.676982212,19006,22872,11641,933252,Mobile,2006,Grand Theft Auto: Vice City Stories,Action,59,46-60,Budget,Everyone,
G200,DV003,DT031,0,3.29,0.06,1.13,5.08,1.02280553,17392,25996,39907,506506,Handheld,2010,FIFA Soccer 11,Sports,0,31-45,Budget,Not Rated,
G201,DV004,DT020,3.4,1.3,0.15,0.22,5.07,2.663203564,4889,7976,53031,279065,,1999,Super Mario Bros.,Platform,36,31-45, ,Not Rated,
G202,DV002,DT017,2.05,1.16,1.11,0.73,5.05,3.963386654,4620,11991,38413,889707,PC,1996,Resident Evil,Action,48,46-60,Free,Not Rated,
G203,DV002,DT020,3.42,0,0.02,0.2,0,3.891605276,5628,5420,27447,649521,PC,1999,Tony Hawk's Pro Skater,Sports,15,15-30, ,,
G204,DV004,DT035,2.59,1.06,0.8,0.57,5.02,3.416945717,7752,22983,37185,864233,,2014,Super Smash Bros. for Wii U and 3DS,Fighting,23,15-30,Standard,Everyone,
G205,DV001,DT020,2.79,1.89,0,0.33,5.01,3.268097679,7335,6797,50696,992509,Console,1999,Warzone 2100,Strategy,,15-30,Standard,Everyone,
G206,DV004,DT019,3.36,1.36,0.07,0.21,5,3.082040908,11417,11759,12635,290053,,1998,Spyro the Dragon,Platform,50,46-60,Standard,Not Rated,
G207,DV005,DT028,3.06,1.18,0.29,0.46,5,2.06004097,17177,16184,57040,787309,Mobile,2007,Link's Crossbow Training,Shooter,36,31-45,Budget,Everyone,
G208,DV001,DT028,3.49,0.01,0.01,1.48,4.98,3.29027654,4357,21954,33809,311880,Console,2007,Guitar Hero III: Legends of Rock,Misc,23,15-30,Standard,Not Rated,
G209,DV001,DT029,3.39,1.03,0.09,0.44,4.96,4.7294664,15633,28077,24212,394711,Console,2008,Fallout 3,Role-Playing,57,46-60,Standard,Matured(17+),
G210,DV005,DT028,1.85,0,1.54,0.37,4.96,2.454430721,13439,15503,39036,456488,Mobile,2007,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,Role-Playing,,31-45,Standard,Matured(17+),
G211,DV002,DT028,2.31,1.73,0.12,0.78,4.94,1.740310402,1027,16096,48250,801562,PC,2007,Uncharted: Drake's Fortune,Action,28,15-30,Free,Everyone,
G212,DV002,DT026,3.98,0.26,0.01,0.66,4.91,1.037638166,16944,20352,52745,113604,PC,2005,Madden NFL 06,Sports,,15-30,Standard,Everyone,
G213,DV005,DT028,2.89,1.54,0,0.46,4.9,4.779653309,19157,15993,38498,520838,Mobile,2007,LEGO Star Wars: The Complete Saga,Action,54,46-60,Premium,Everyone,
G214,DV003,DT018,2.91,0.99,0.89,0.1,4.88,2.930277638,6713,23875,39140,269380,Handheld,1997,Diddy Kong Racing,Racing,37,31-45,Premium,Not Rated,
G215,DV002,DT031,0,0,4.87,0,0,1.331039574,8498,26634,32894,288121,PC,2010,Monster Hunter Freedom 3,Role-Playing,33,31-45,Standard,Matured(17+),
G216,DV005,DT011,2.62,0.6,1.52,0.1,0,4.394468554,14532,29485,35093,559207,Mobile,1990,Dr. Mario,Puzzle,,15-30,Standard,Matured(17+),
G217,DV005,DT031,0,1.36,0.12,0.63,4.84,4.479787185,6113,17409,21725,798358,Mobile,2010,God of War III,Action,42,31-45,Standard,Matured(17+),
G218,DV003,DT031,2.56,1.68,0,0.59,4.83,3.605394835,16817,16303,49523,224134,Handheld,2010,StarCraft II: Wings of Liberty,Strategy,34,31-45,Standard,Not Rated,
G219,DV001,DT028,1.91,2,0.09,0.83,4.83,4.9480396,17850,20262,17085,356237,Console,2007,Assassin's Creed,Adventure,44,31-45, ,Matured(17+),
G220,DV002,DT035,0.57,3.14,0.04,1.07,4.82,2.971047795,1881,28827,54276,478778,PC,2014,FIFA 15,Sports,18,15-30,Budget,Everyone,
G221,DV001,DT020,2.57,1.57,0.44,0.21,4.79,1.164410734,16577,6790,42717,421652,Console,1999,Crash Team Racing,Racing,20,15-30,Premium,Matured(17+),
G222,DV001,DT037,0.28,3.75,0.06,0.69,4.77,4.18616871,16098,10020,26240,443978,Console,2016,FIFA 17,Sports,0,15-30,Standard,Teen,
G223,DV003,DT032,2.99,1.31,0.04,0.41,4.76,3.919545185,12720,22579,36663,754425,Handheld,2011,Batman: Arkham City,Action,29,15-30,Standard,Matured(17+),
G224,DV003,DT021,2.36,2.1,0.02,0.25,4.73,1.448194845,3332,10746,39159,686192,Handheld,2000,Driver 2,Action,17,15-30,Budget,Not Rated,
G225,DV001,DT024,1.73,2.19,0,0.79,4.7,2.761206249,3136,22505,46476,592081,Console,2003,The Simpsons: Hit & Run,Racing,31,31-45,Budget,Not Rated,
G226,DV003,DT021,3.05,1.41,0.02,0.2,4.68,3.848682675,18428,24456,17714,596041,Handheld,2000,Tony Hawk's Pro Skater 2,Sports,30,15-30,Standard,Matured(17+),
G227,DV005,DT029,1.87,1.12,1.32,0.37,4.68,3.095011246,19846,19111,22006,811527,Mobile,2008,Animal Crossing: City Folk,Simulation,17,15-30,Standard,Matured(17+),
G228,DV003,DT023,1.94,1.95,0.08,0.7,4.67,1.90590004,9229,6577,32424,389847,Handheld,2002,The Lord of the Rings: The Two Towers,Action,40,31-45,Free,,
G229,DV002,DT032,2.08,2.04,0.06,0.47,4.64,4.738672034,11255,10151,59490,14044,PC,2011,Forza Motorsport 4,Racing,29,15-30,Free,Matured(17+),
G230,DV005,DT017,2.29,1.97,0.13,0.24,4.63,3.783920897,3383,19414,56651,552467,Mobile,1996,Tomb Raider,Action,20,15-30,Premium,Matured(17+),
G231,DV003,DT028,3.06,1.12,0,0.44,4.62,4.844131097,8300,10205,37700,740730,Handheld,2007,Guitar Hero III: Legends of Rock,,32,31-45,Standard,Not Rated,
G232,DV002,DT012,2.42,0.91,1.15,0.13,4.61,1.424922139,11682,8823,20015,255647,PC,1991,The Legend of Zelda: A Link to the Past,Action,19,15-30,Standard,Teen,
G233,DV003,DT023,2.6,0.99,0.89,0.13,4.6,4.229730501,12876,5217,37331,820526,Handheld,2002,The Legend of Zelda: The Wind Waker,Action,18,15-30,Budget,Everyone,
G234,DV004,DT030,0,1.99,0.22,0.48,4.58,4.500460546,11822,6725,39902,771772,,2009,Mario & Sonic at the Olympic Winter Games,Sports,16,15-30,Premium,Matured(17+),
G235,DV005,DT034,1.78,1.39,1.1,0.3,4.58,1.360728995,10987,7287,12280,127979,Mobile,2013,Luigi's Mansion: Dark Moon,Action,29,15-30,Standard,Everyone,
G236,DV002,DT036,1.55,1.15,1.44,0.43,4.57,1.719474026,6999,27153,21372,928396,PC,2015,Splatoon,Shooter,17,15-30,Standard,Everyone,
G237,DV001,DT035,1.78,1.87,0.07,0.82,4.55,2.47251128,4767,8331,12585,572292,Console,2014,The Last of Us,Action,22,15-30,Standard,Teen,
G238,DV006,DT028,3.19,0.92,0.01,0.42,4.53,2.900337486,6976,18471,18636,548022,UNKNOWN,2007,Guitar Hero III: Legends of Rock,Misc,,15-30,Premium,Not Rated,
G239,DV005,DT025,4.18,0.26,0.01,0.08,4.53,4.442265067,14345,19802,30918,833650,Mobile,2004,Madden NFL 2005,Sports,28,15-30, ,Matured(17+),
G240,DV003,DT002,4.21,0.24,0,0.05,4.5,3.29618254,13689,11931,20079,473758,Handheld,1981,Pitfall!,Platform,29,15-30,Budget,Teen,
G241,DV003,DT027,3.63,0.24,0.01,0.61,4.49,1.603690765,13958,7360,39744,899301,Handheld,2006,Madden NFL 07,Sports,0,31-45,Budget,Matured(17+),
G242,DV006,DT023,2.71,1.51,0.03,0.23,0,3.407057695,6787,22615,44441,884687,UNKNOWN,2002,Spider-Man: The Movie,Action,18,15-30,Standard,Everyone,
G243,DV004,DT021,0.2,0.14,4.1,0.02,4.47,4.151364461,2960,20751,49487,323114,,2000,Dragon Quest VII: Warriors of Eden,Role-Playing,34,31-45, ,Matured(17+),
G244,DV005,DT036,1.96,1.69,0.08,0.74,0,4.283757635,12626,28328,14312,418995,Mobile,2015,Uncharted: The Nathan Drake Collection,Action,39,31-45,Budget,,
G245,DV006,DT035,1.54,1.94,0.19,0.77,4.45,3.190343392,18655,26204,53569,805169,UNKNOWN,2014,Call of Duty: Advanced Warfare,Shooter,39,31-45, ,Matured(17+),
G246,DV002,DT026,2.71,1.29,0.02,0.43,0,2.614252674,1119,6969,41939,407921,PC,2005,God of War,,53,46-60,Premium,Everyone,
G247,DV005,DT033,2.55,1.11,0.46,0.33,4.44,4.578186061,10022,25010,32314,356650,Mobile,2012,Nintendo Land,Misc,,15-30,Budget,Teen,
G248,DV005,DT031,2.67,1.35,0.01,0.39,4.42,3.896526221,10333,15569,10351,782316,Mobile,2010,Michael Jackson: The Experience,,20,15-30,Premium,Not Rated,
G249,DV001,DT022,2.66,0,0.01,0.46,4.41,4.953488815,14342,9496,31903,961661,Console,2001,Tony Hawk's Pro Skater 3,,26,15-30, ,Teen,
G250,DV003,DT027,0.1,2.39,1.05,0.86,4.39,1.161910092,18465,23220,39698,892068,Handheld,2006,Winning Eleven: Pro Evolution Soccer 2007,,24,15-30,Standard,Everyone,
G251,DV005,DT027,2.82,1.05,0.13,0.4,4.39,1.952980607,2843,8531,13111,618586,Mobile,2006,The Elder Scrolls IV: Oblivion,Role-Playing,39,31-45,Budget,Teen,
G252,DV001,DT008,2.19,0.5,1.61,0.08,4.38,1.989046558,3689,15322,26719,80194,Console,1987,Zelda II: The Adventure of Link,Adventure,33,31-45,Budget,Everyone,
G253,DV004,DT026,2.03,1.79,0.08,0.47,4.37,3.071552307,10626,8664,38462,25692,,2005,Need for Speed: Most Wanted,,37,31-45,Budget,Teen,
G254,DV001,DT027,1.73,1.73,0.14,0.75,4.35,2.86058439,4061,15337,30658,591536,Console,2006,Resistance: Fall of Man,Shooter,21,15-30,Free,,
G255,DV003,DT012,3.03,0.91,0.26,0.13,4.34,1.400373866,3315,20029,27142,191162,Handheld,1991,Sonic the Hedgehog,Platform,36,31-45,Budget,,
G256,DV005,DT026,2.2,0.58,1.38,0.17,4.33,3.163853679,16808,21935,25077,217022,Mobile,2005,Kingdom Hearts II,Role-Playing,56,46-60,Standard,Not Rated,
G257,DV003,DT034,0.92,2.93,0.01,0.46,4.31,4.20212601,13542,13135,40570,763667,Handheld,2013,FIFA 14,Sports,0,31-45,Budget,Everyone,
G258,DV006,DT035,2.75,1.18,0,0.37,4.31,4.76516097,8084,28396,39683,303314,UNKNOWN,2014,Call of Duty: Advanced Warfare,Shooter,28,15-30,Budget,Matured(17+),
G259,DV005,DT001,4,0.26,0,0.05,4.31,4.897561436,15448,7003,15947,530644,Mobile,1980,Asteroids,Shooter,39,31-45,Standard,Not Rated,
G260,DV002,DT029,2.51,0,0.11,0.41,4.31,4.708796325,1054,28191,18012,696727,PC,2008,Fable II,Role-Playing,,15-30,Standard,Teen,
G261,DV003,DT036,2.64,0,0.03,0.39,0,3.209821332,1955,8422,44212,33285,Handheld,2015,Halo 5: Guardians,Shooter,17,15-30,Budget,Everyone,
G262,DV004,DT034,2.11,1.11,0.72,0.3,4.25,1.796711778,13439,20063,13444,989185,,2013,Super Mario 3D World,Platform,53,46-60,Premium,Matured(17+),
G263,DV005,DT030,2.23,1.34,0.07,0.61,4.25,4.784102221,17942,19093,21957,468056,Mobile,2009,Batman: Arkham Asylum,Action,16,15-30,Free,Everyone,
G264,DV001,DT032,1.41,2.02,0.1,0.72,4.24,1.309763475,16028,19134,48016,996320,Console,2011,Assassin's Creed: Revelations,Action,45,31-45,Budget,Matured(17+),
G265,DV002,DT022,3,1.11,0.05,0.07,4.24,3.797405863,12226,18238,54372,154011,PC,2001,Namco Museum,Misc,27,15-30,Budget,Everyone,
G266,DV001,DT025,1.46,0,0.83,1.93,4.23,3.522732356,16499,15168,34833,799321,Console,2004,Metal Gear Solid 3: Snake Eater,Action,22,15-30,Budget,Everyone,
G267,DV005,DT027,2.45,1.02,0,0.75,4.22,1.311658727,11096,15066,32500,744476,Mobile,2006,Daxter,Platform,27,15-30,Standard,Everyone,
G268,DV002,DT016,1.7,2.27,0,0.23,4.21,1.470984299,8946,20519,57027,205249,PC,1995,Warcraft II: Tides of Darkness,Strategy,16,15-30,Premium,Matured(17+),
G269,DV002,DT032,2.03,1.27,0.62,0.3,4.21,2.145905417,6589,14331,24587,30141,PC,2011,The Legend of Zelda: Ocarina of Time,Action,18,15-30,Standard,Not Rated,
G270,DV002,DT026,0.78,2.55,0.04,0.84,4.21,3.735229731,19143,21016,49488,549453,PC,2005,FIFA Soccer 06,Sports,26,15-30,Standard,Not Rated,
G271,DV001,DT024,0.88,2.3,0.2,0.83,4.2,4.761564801,11851,27591,12127,29485,Console,2003,EyeToy Play,Misc,24,15-30,Premium,,
G272,DV003,DT037,1.3,2.07,0.18,0.65,4.2,2.514806008,10590,10178,22342,270600,Handheld,2016,Uncharted 4: A Thief's End,Shooter,,15-30,Standard,Not Rated,
G273,DV003,DT028,1.28,1.83,0.57,0.53,4.2,2.769109619,11234,19687,51777,289360,Handheld,2007,Gran Turismo 5 Prologue,Racing,43,31-45,Premium,Everyone,
G274,DV002,DT032,2.25,1.47,0.04,0.43,4.19,2.917211978,6157,25556,17505,288249,PC,2011,Assassin's Creed: Revelations,,30,15-30,Free,,
G275,DV005,DT030,2.02,0,0.58,0.53,4.19,4.316917699,13798,29066,19388,706759,Mobile,2009,Street Fighter IV,Fighting,28,15-30,Budget,Teen,
G276,DV001,DT032,0.84,2.79,0.02,0.53,4.19,2.043008051,6723,10182,41154,239692,Console,2011,FIFA 12,Sports,16,15-30,Budget,Teen,
G277,DV001,DT010,3.38,0.44,0.31,0.04,4.17,2.773477145,4590,24918,34293,31703,Console,1989,Teenage Mutant Ninja Turtles,Action,,15-30,Premium,Not Rated,
G278,DV001,DT005,0,0.48,1.57,0.07,4.16,2.883399356,12746,9543,53517,605580,Console,1984,Excitebike,Racing,20,15-30,Standard,Teen,
G279,DV003,DT018,3.79,0.27,0,0.11,0,4.959996794,14208,22801,18584,958032,Handheld,1997,Frogger,Action,,31-45,Standard,Not Rated,
G280,DV003,DT023,0,0.21,0.01,0.56,4.14,2.451413096,6343,5108,36977,170185,Handheld,2002,Madden NFL 2003,Sports,17,15-30, ,Not Rated,
G281,DV005,DT035,1.4,1.86,0.11,0.77,4.14,2.493251726,4876,23763,55210,824965,Mobile,2014,Watch Dogs,Action,29,15-30,Premium,Teen,
G282,DV003,DT018,0,0,0.09,0,4.12,4.806156465,3710,25312,22412,45681,Handheld,1997,Half-Life,Shooter,29,15-30,Free,Teen,
G283,DV003,DT016,1.65,0.61,1.76,0.09,4.12,4.323586271,4328,12943,36548,142254,Handheld,1995,Super Mario World 2: Yoshi's Island,Platform,37,31-45,Budget,,
G284,DV004,DT027,0.71,2.48,0.03,0.89,4.11,3.456376518,3668,27324,15446,395092,,2006,FIFA Soccer 07,Sports,15,15-30,Standard,Not Rated,
G285,DV004,DT032,2.14,0,0.37,0.4,4.1,2.589235509,1619,17800,20048,528423,,2011,The Legend of Zelda: Skyward Sword,Action,28,15-30,Standard,,
G286,DV005,DT013,1.42,0.51,2.1,0.07,4.1,1.996301777,10591,18824,35995,247479,Mobile,1992,Street Fighter II Turbo,Fighting,40,31-45,Budget,Matured(17+),
G287,DV003,DT028,2.13,1.5,0.05,0.42,4.1,1.517834681,16421,29824,37327,251674,Handheld,2007,Carnival Games,Misc,23,15-30,Free,Everyone,
G288,DV001,DT036,2.45,1.26,0.01,0.37,4.09,1.675448575,4896,22190,57560,328334,Console,2015,Fallout 4,Role-Playing,18,15-30,Premium,Not Rated,
G289,DV003,DT028,2.57,1.52,0,0,4.09,1.273582891,6562,16808,15153,465860,Handheld,2007,World of Warcraft: The Burning Crusade,Role-Playing,30,15-30,Standard,Teen,
G290,DV003,DT031,2.65,1.06,0.04,0.33,4.08,1.258438912,16550,8733,14301,362657,Handheld,2010,Fallout: New Vegas,Role-Playing,21,15-30,Premium,Matured(17+),
G291,DV002,DT028,2.32,0.04,0.04,1.67,4.07,4.243818736,16831,18488,42710,814961,PC,2007,God of War II,,36,31-45,Budget,Teen,
G292,DV002,DT028,2.35,1.28,0.03,0.41,4.06,3.928385936,14036,26194,50283,427594,PC,2007,Forza Motorsport 2,,18,15-30,Budget,Teen,
G293,DV006,DT026,0.12,2.26,0.9,0.77,4.06,2.093456279,18388,16959,30927,756839,UNKNOWN,2005,World Soccer Winning Eleven 9,Sports,17,15-30,Premium,Not Rated,
G294,DV001,DT017,2.28,1.55,0.16,0.06,4.05,2.012600245,7837,26601,44623,916685,Console,1996,Namco Museum Vol.3,Misc,0,15-30,Budget,Not Rated,
G295,DV004,DT021,0,1.51,0.51,0.35,4.05,4.490890241,16317,5199,18653,879517,,2000,Tekken Tag Tournament,Fighting,28,15-30,Free,Not Rated,
G296,DV005,DT035,1.12,2.12,0.1,0.69,4.03,4.03394779,4631,24276,53001,930763,Mobile,2014,Far Cry 4,Shooter,31,31-45,Budget,,
G297,DV002,DT018,0,0.58,0.64,0.04,4.03,4.515631998,3802,9460,19398,86520,PC,1997,Star Fox 64,Shooter,0,15-30,Premium,Not Rated,
G298,DV005,DT035,1.38,1.87,0.12,0.65,4.02,2.836000483,18886,19987,13432,190744,Mobile,2014,Minecraft,Misc,33,31-45, ,Matured(17+),
G299,DV004,DT005,1.22,0.28,2.46,0.04,4.01,3.744354478,3141,22269,12240,304374,,1984,Golf,Sports,39,31-45,Premium,Not Rated,
G300,DV001,DT029,2.15,1.2,0.07,0.59,4.01,4.906667986,11189,11869,40957,744246,Console,2008,Fallout 3,Role-Playing,42,31-45,Budget,Matured(17+),
G301,DV001,DT028,0.92,1.78,0.92,0.37,4,4.915096531,7860,21553,12074,256753,Console,2007,Professor Layton and the Diabolical Box,Puzzle,31,31-45,Premium,Matured(17+),
G302,DV001,DT030,2.67,0.89,0.05,0.37,3.99,4.281147114,12731,21855,32277,254355,Console,2009,Left 4 Dead 2,Shooter,49,46-60,Standard,Matured(17+),
G303,DV003,DT026,2.08,1.35,0,0.54,3.98,4.355261089,7434,19428,32034,268367,Handheld,2005,Namco Museum: 50th Anniversary,Misc,,15-30,Standard,Teen,
G304,DV003,DT030,2.1,1.36,0.06,0.4,3.92,1.839835116,13753,26405,36623,195583,Handheld,2009,EA Sports Active,Sports,24,15-30,Premium,,
G305,DV003,DT035,0,1.96,0.08,0.7,3.92,1.567629999,17331,5572,31762,48852,Handheld,2014,Assassin's Creed: Unity,Action,30,15-30,Free,Matured(17+),
G306,DV001,DT015,1.97,0.76,1.07,0.11,3.91,4.011142173,6926,14995,40672,369476,Console,1994,Donkey Kong Land,Platform,0,31-45,Budget,Teen,
G307,DV004,DT024,2.29,1.17,0.01,0.42,3.9,1.941674977,13764,8954,18995,964025,,2003,Tony Hawk's Underground,Sports,,46-60, ,Matured(17+),
G308,DV002,DT034,1.33,1.71,0.13,0.73,3.89,3.162854703,19217,20802,36180,599584,PC,2013,Assassin's Creed IV: Black Flag,Action,23,15-30,Budget,Teen,
G309,DV005,DT035,0.67,0.49,2.62,0.11,3.89,4.284566542,16679,27573,13127,121110,Mobile,2014,Monster Hunter 4 Ultimate,Role-Playing,29,15-30,Standard,Matured(17+),
G310,DV003,DT027,1.53,1.61,0.06,0.67,3.88,3.574237577,15636,19935,57108,292244,Handheld,2006,MotorStorm,Racing,45,31-45,Standard,Teen,
G311,DV003,DT032,1.15,2.09,0,0.64,0,2.590955479,17452,29017,38308,164627,Handheld,2011,The Elder Scrolls V: Skyrim,,,15-30,Standard,Matured(17+),
G312,DV003,DT026,0.93,1.94,0.31,0.7,3.87,4.628513066,13243,19271,43560,586092,Handheld,2005,Tekken 5,Fighting,45,31-45,Premium,Teen,
